date,prcp,tavg,tmax,tmin,awnd,wsf2,wsf5,wdf2,wdf5
2024-05-02,0,148,194,111.0,89.0,170.0,215.0,270.0,270.0
2024-05-03,0,141,206,106.0,69.0,139.0,183.0,270.0,280.0
2024-05-04,241,127,139,100.0,53.0,148.0,188.0,270.0,270.0
2024-05-05,0,119,156,89.0,76.0,130.0,170.0,280.0,290.0
2024-05-06,0,129,200,94.0,60.0,103.0,103.0,280.0,290.0
2024-05-07,0,136,172,106.0,48.0,76.0,103.0,270.0,280.0
2024-05-08,0,166,244,111.0,47.0,103.0,152.0,280.0,10.0
2024-05-09,0,212,289,156.0,36.0,89.0,112.0,280.0,310.0
2024-05-10,0,188,267,133.0,40.0,98.0,125.0,310.0,300.0
2024-05-11,0,177,211,122.0,53.0,103.0,134.0,320.0,310.0
2024-05-12,0,148,178,111.0,59.0,125.0,152.0,300.0,290.0
2024-05-13,0,134,183,111.0,58.0,116.0,139.0,300.0,290.0
2024-05-14,0,141,194,111.0,47.0,112.0,139.0,300.0,300.0
2024-05-15,0,145,200,117.0,43.0,103.0,143.0,310.0,310.0
2024-05-16,0,156,211,122.0,37.0,76.0,107.0,260.0,250.0
2024-05-17,0,156,211,122.0,43.0,89.0,125.0,300.0,300.0
2024-05-18,0,156,206,122.0,35.0,89.0,116.0,250.0,270.0
2024-05-19,0,151,206,111.0,51.0,134.0,192.0,270.0,270.0
2024-05-20,0,150,222,111.0,45.0,94.0,125.0,300.0,290.0
2024-05-21,0,159,250,111.0,48.0,107.0,134.0,280.0,290.0
2024-05-22,0,158,200,122.0,73.0,148.0,183.0,280.0,280.0
2024-05-23,0,145,189,111.0,78.0,130.0,161.0,280.0,280.0
2024-05-24,0,128,150,111.0,75.0,130.0,170.0,260.0,260.0
2024-05-25,0,134,167,117.0,64.0,103.0,143.0,270.0,270.0
2024-05-26,0,140,211,106.0,49.0,116.0,143.0,280.0,290.0
2024-05-27,0,144,183,111.0,53.0,103.0,139.0,280.0,290.0
2024-05-28,0,147,200,117.0,69.0,161.0,201.0,270.0,270.0
2024-05-29,0,164,250,117.0,64.0,130.0,157.0,290.0,290.0
2024-05-30,0,169,244,117.0,53.0,103.0,125.0,300.0,300.0
2024-05-31,0,173,228,128.0,54.0,116.0,143.0,300.0,300.0
2024-06-01,0,149,183,122.0,88.0,170.0,237.0,270.0,270.0
2024-06-02,0,148,206,122.0,95.0,143.0,197.0,280.0,280.0
2024-06-03,0,163,206,122.0,82.0,130.0,161.0,290.0,280.0
2024-06-04,0,161,256,117.0,65.0,161.0,192.0,280.0,280.0
2024-06-05,0,186,267,128.0,60.0,116.0,148.0,300.0,300.0
2024-06-06,0,155,183,117.0,73.0,125.0,152.0,290.0,310.0
2024-06-07,0,151,217,117.0,40.0,89.0,116.0,290.0,250.0
2024-06-08,0,156,200,122.0,58.0,130.0,152.0,290.0,290.0
2024-06-09,0,154,183,122.0,60.0,112.0,157.0,250.0,260.0
2024-06-10,0,144,200,111.0,55.0,112.0,139.0,300.0,310.0
2024-06-11,0,157,272,111.0,52.0,107.0,134.0,300.0,290.0
2024-06-12,0,163,217,117.0,44.0,89.0,107.0,300.0,300.0
2024-06-13,0,157,194,117.0,44.0,112.0,157.0,280.0,270.0
2024-06-14,0,141,194,111.0,69.0,157.0,188.0,270.0,280.0
2024-06-15,0,149,206,111.0,97.0,143.0,183.0,280.0,290.0
2024-06-16,0,144,200,106.0,95.0,192.0,246.0,280.0,280.0
2024-06-17,0,154,233,106.0,65.0,143.0,183.0,270.0,270.0
2024-06-18,0,169,222,117.0,59.0,134.0,165.0,270.0,280.0
2024-06-19,0,138,172,106.0,64.0,112.0,161.0,280.0,310.0
2024-06-20,0,129,172,106.0,57.0,112.0,152.0,280.0,280.0
2024-06-21,0,133,189,106.0,59.0,116.0,152.0,300.0,290.0
2024-06-22,0,138,206,100.0,48.0,98.0,116.0,300.0,290.0
2024-06-23,0,152,194,122.0,66.0,125.0,143.0,300.0,300.0
2024-06-24,0,155,233,111.0,60.0,103.0,121.0,300.0,300.0
2024-06-25,0,158,222,117.0,63.0,112.0,139.0,290.0,300.0
2024-06-26,0,141,183,117.0,75.0,125.0,165.0,270.0,270.0
2024-06-27,0,147,189,111.0,77.0,130.0,165.0,280.0,280.0
2024-06-28,0,152,228,111.0,51.0,98.0,125.0,310.0,310.0
2024-06-29,0,157,233,117.0,45.0,112.0,143.0,300.0,300.0
2024-06-30,0,178,211,122.0,74.0,148.0,183.0,280.0,250.0
2024-07-01,0,161,233,122.0,56.0,125.0,148.0,300.0,300.0
2024-07-02,0,191,311,139.0,36.0,98.0,121.0,310.0,290.0
2024-07-03,0,225,300,167.0,45.0,89.0,116.0,300.0,290.0
2024-07-04,0,211,306,133.0,50.0,103.0,130.0,290.0,300.0
2024-07-05,0,185,250,128.0,63.0,116.0,148.0,290.0,290.0
2024-07-06,0,177,244,133.0,64.0,107.0,134.0,320.0,320.0
2024-07-07,0,173,222,133.0,62.0,116.0,157.0,300.0,310.0
2024-07-08,0,164,217,133.0,63.0,130.0,157.0,290.0,290.0
2024-07-09,0,164,222,144.0,57.0,98.0,125.0,300.0,300.0
2024-07-10,0,172,233,139.0,51.0,103.0,121.0,310.0,300.0
2024-07-11,0,182,272,133.0,52.0,103.0,125.0,300.0,300.0
2024-07-12,0,173,211,122.0,67.0,125.0,157.0,300.0,300.0
2024-07-13,0,156,222,122.0,49.0,89.0,116.0,320.0,330.0
2024-07-14,0,166,206,133.0,53.0,94.0,130.0,300.0,310.0
2024-07-15,0,162,211,133.0,50.0,98.0,134.0,280.0,290.0
2024-07-16,0,169,211,139.0,59.0,112.0,148.0,280.0,290.0
2024-07-17,0,156,194,128.0,66.0,125.0,157.0,270.0,270.0
2024-07-18,0,160,211,128.0,68.0,134.0,165.0,300.0,300.0
2024-07-19,0,173,272,122.0,59.0,130.0,165.0,300.0,290.0
2024-07-20,0,173,200,133.0,75.0,139.0,179.0,280.0,280.0
2024-07-21,0,149,178,128.0,58.0,98.0,130.0,280.0,270.0
2024-07-22,0,159,239,122.0,47.0,98.0,130.0,300.0,300.0
2024-07-23,0,174,256,128.0,47.0,107.0,130.0,300.0,290.0
2024-07-24,0,202,267,150.0,55.0,112.0,143.0,290.0,300.0
2024-07-25,0,181,250,139.0,60.0,116.0,165.0,290.0,300.0
2024-07-26,0,157,189,122.0,70.0,139.0,170.0,300.0,290.0
2024-07-27,0,138,156,128.0,51.0,94.0,121.0,280.0,270.0
2024-07-28,0,149,211,128.0,48.0,103.0,139.0,290.0,290.0
2024-07-29,0,149,189,128.0,52.0,107.0,139.0,270.0,290.0
2024-07-30,0,163,206,139.0,60.0,130.0,161.0,280.0,280.0
2024-07-31,0,159,200,128.0,57.0,107.0,134.0,300.0,300.0
2024-08-01,0,147,200,122.0,65.0,130.0,157.0,290.0,300.0
2024-08-02,0,148,200,122.0,71.0,125.0,161.0,300.0,300.0
2024-08-03,0,158,211,122.0,70.0,125.0,148.0,300.0,310.0
2024-08-04,0,142,178,122.0,64.0,112.0,143.0,300.0,300.0
2024-08-05,0,138,172,117.0,60.0,112.0,139.0,300.0,300.0
2024-08-06,0,151,233,117.0,51.0,112.0,157.0,300.0,300.0
2024-08-07,0,158,222,122.0,60.0,134.0,157.0,290.0,290.0
2024-08-08,0,140,183,111.0,72.0,125.0,152.0,290.0,290.0
2024-08-09,0,138,183,106.0,63.0,103.0,139.0,270.0,260.0
2024-08-10,0,141,178,117.0,54.0,130.0,152.0,300.0,300.0
2024-08-11,0,144,178,117.0,59.0,112.0,148.0,300.0,300.0
2024-08-12,0,144,189,117.0,59.0,107.0,152.0,270.0,270.0
2024-08-13,0,154,206,122.0,56.0,103.0,143.0,290.0,290.0
2024-08-14,0,154,206,111.0,67.0,130.0,170.0,280.0,270.0
2024-08-15,0,153,200,117.0,79.0,125.0,170.0,280.0,280.0
2024-08-16,0,159,222,106.0,66.0,143.0,188.0,280.0,270.0
2024-08-17,0,179,228,144.0,51.0,103.0,121.0,270.0,280.0
2024-08-18,0,171,206,133.0,61.0,130.0,165.0,280.0,270.0
2024-08-19,0,156,211,111.0,68.0,130.0,161.0,270.0,280.0
2024-08-20,0,169,244,117.0,54.0,130.0,165.0,280.0,280.0
2024-08-21,0,169,217,133.0,63.0,103.0,139.0,270.0,280.0
2024-08-22,0,161,200,139.0,73.0,116.0,161.0,270.0,270.0
2024-08-23,0,159,194,133.0,31.0,89.0,107.0,290.0,290.0
2024-08-24,25,175,222,144.0,47.0,94.0,139.0,280.0,280.0
2024-08-25,0,180,256,133.0,42.0,107.0,161.0,280.0,260.0
2024-08-26,0,191,283,133.0,50.0,112.0,134.0,300.0,300.0
2024-08-27,0,178,300,128.0,40.0,89.0,112.0,290.0,300.0
2024-08-28,0,189,217,133.0,50.0,107.0,134.0,300.0,300.0
2024-08-29,0,166,217,139.0,39.0,89.0,112.0,290.0,310.0
2024-08-30,0,168,217,144.0,58.0,112.0,134.0,280.0,290.0
2024-08-31,0,172,200,150.0,69.0,112.0,152.0,290.0,300.0
2024-09-01,0,170,222,139.0,66.0,112.0,148.0,280.0,280.0
2024-09-02,0,179,217,144.0,61.0,107.0,143.0,280.0,280.0
2024-09-03,0,176,289,106.0,38.0,112.0,143.0,300.0,290.0
2024-09-04,0,178,222,128.0,55.0,112.0,148.0,290.0,300.0
2024-09-05,0,156,244,117.0,51.0,112.0,161.0,300.0,310.0
2024-09-06,0,152,211,117.0,74.0,116.0,161.0,300.0,300.0
2024-09-07,0,143,189,117.0,75.0,107.0,152.0,300.0,280.0
2024-09-08,0,141,217,106.0,57.0,112.0,139.0,290.0,290.0
2024-09-09,0,144,206,117.0,55.0,94.0,112.0,300.0,300.0
2024-09-10,0,148,194,111.0,55.0,107.0,148.0,280.0,290.0
2024-09-11,0,148,194,117.0,89.0,170.0,224.0,280.0,290.0
2024-09-12,0,152,228,106.0,52.0,112.0,134.0,300.0,280.0
2024-09-13,0,162,228,117.0,48.0,107.0,143.0,300.0,300.0
2024-09-14,0,146,211,117.0,40.0,94.0,121.0,300.0,300.0
2024-09-15,0,142,178,122.0,98.0,165.0,210.0,270.0,270.0
2024-09-16,0,147,194,122.0,54.0,143.0,197.0,270.0,280.0
2024-09-17,0,149,183,122.0,47.0,98.0,134.0,270.0,280.0
2024-09-18,0,163,217,128.0,49.0,98.0,98.0,190.0,190.0
2024-09-19,0,152,189,122.0,47.0,98.0,125.0,310.0,300.0
2024-09-20,0,154,194,128.0,46.0,98.0,130.0,300.0,300.0
2024-09-21,0,152,211,122.0,37.0,89.0,112.0,300.0,310.0
2024-09-22,0,153,217,122.0,39.0,112.0,143.0,300.0,300.0
2024-09-23,0,158,300,117.0,27.0,94.0,130.0,290.0,300.0
2024-09-24,0,211,261,144.0,35.0,94.0,116.0,300.0,290.0
2024-09-25,0,170,211,133.0,38.0,98.0,121.0,280.0,320.0
2024-09-26,0,157,206,133.0,49.0,107.0,134.0,300.0,290.0
2024-09-27,0,173,300,128.0,30.0,94.0,112.0,280.0,300.0
2024-09-28,0,183,189,133.0,64.0,107.0,139.0,290.0,290.0
2024-09-29,0,152,194,133.0,41.0,98.0,125.0,300.0,310.0
2024-09-30,0,171,306,122.0,26.0,98.0,121.0,290.0,290.0
2024-10-01,0,223,344,161.0,18.0,76.0,103.0,300.0,290.0
2024-10-02,0,242,333,183.0,26.0,67.0,81.0,310.0,290.0
2024-10-03,0,221,311,161.0,33.0,89.0,98.0,290.0,310.0
2024-10-04,0,190,278,144.0,42.0,116.0,157.0,300.0,300.0
2024-10-05,0,216,344,167.0,21.0,94.0,107.0,290.0,290.0
2024-10-06,0,251,367,200.0,19.0,89.0,116.0,290.0,280.0
2024-10-07,0,252,306,172.0,42.0,103.0,125.0,290.0,290.0
2024-10-08,0,185,217,139.0,68.0,116.0,170.0,300.0,310.0
2024-10-09,0,152,183,106.0,51.0,98.0,125.0,320.0,310.0
2024-10-10,0,157,189,122.0,52.0,103.0,125.0,300.0,290.0
2024-10-11,0,146,217,111.0,36.0,94.0,116.0,270.0,300.0
2024-10-12,0,166,222,133.0,27.0,58.0,67.0,30.0,40.0
2024-10-13,0,194,239,139.0,46.0,107.0,134.0,280.0,270.0
2024-10-14,0,155,183,133.0,50.0,107.0,139.0,290.0,280.0
2024-10-15,0,160,222,122.0,46.0,103.0,130.0,290.0,270.0
2024-10-16,0,169,200,139.0,51.0,103.0,134.0,280.0,280.0
2024-10-17,0,156,189,128.0,80.0,134.0,170.0,290.0,300.0
2024-10-18,0,179,228,139.0,51.0,89.0,121.0,290.0,350.0
2024-10-19,0,184,261,122.0,18.0,76.0,94.0,280.0,280.0
2024-10-20,0,173,244,111.0,22.0,67.0,85.0,290.0,290.0
2024-10-21,0,151,200,106.0,48.0,98.0,121.0,280.0,280.0
2024-10-22,0,136,189,100.0,44.0,94.0,112.0,290.0,300.0
2024-10-23,0,138,217,94.0,33.0,107.0,130.0,290.0,290.0
2024-10-24,0,161,239,111.0,23.0,89.0,116.0,280.0,280.0
2024-10-25,0,162,233,111.0,23.0,76.0,103.0,300.0,300.0
2024-10-26,0,156,222,100.0,29.0,89.0,107.0,280.0,290.0
2024-10-27,0,167,206,133.0,39.0,89.0,107.0,270.0,260.0
2024-10-28,0,148,178,117.0,60.0,130.0,161.0,280.0,290.0
2024-10-29,0,128,178,89.0,40.0,81.0,107.0,270.0,290.0
2024-10-30,0,121,172,78.0,37.0,81.0,107.0,300.0,300.0
2024-10-31,3,137,183,106.0,49.0,89.0,116.0,280.0,270.0
2024-11-01,3,138,200,94.0,36.0,72.0,94.0,190.0,190.0
2024-11-02,3,154,178,128.0,63.0,125.0,152.0,290.0,280.0
2024-11-03,0,146,200,111.0,60.0,125.0,152.0,290.0,280.0
2024-11-04,0,159,228,111.0,41.0,103.0,125.0,270.0,260.0
2024-11-05,0,151,217,106.0,47.0,98.0,125.0,350.0,350.0
2024-11-06,0,173,194,128.0,73.0,125.0,165.0,360.0,360.0
2024-11-07,0,157,211,106.0,20.0,54.0,58.0,290.0,140.0
2024-11-08,0,148,211,94.0,21.0,67.0,76.0,300.0,300.0
2024-11-09,0,138,200,83.0,26.0,67.0,81.0,300.0,300.0
2024-11-10,0,136,211,89.0,22.0,67.0,81.0,290.0,300.0
2024-11-11,56,154,172,122.0,43.0,134.0,233.0,300.0,300.0
2024-11-12,0,134,172,94.0,22.0,63.0,76.0,280.0,280.0
2024-11-13,5,128,183,78.0,34.0,94.0,125.0,180.0,190.0
2024-11-14,0,143,172,111.0,38.0,89.0,116.0,280.0,290.0
2024-11-15,0,125,156,100.0,53.0,103.0,130.0,280.0,290.0
2024-11-16,0,115,161,67.0,28.0,63.0,89.0,280.0,300.0
2024-11-17,0,108,156,72.0,22.0,89.0,112.0,280.0,280.0
2024-11-18,0,125,150,83.0,56.0,107.0,139.0,290.0,280.0
2024-11-19,0,103,139,67.0,20.0,45.0,72.0,140.0,130.0
2024-11-20,71,135,178,106.0,72.0,143.0,201.0,160.0,170.0
2024-11-21,127,145,183,128.0,66.0,116.0,179.0,180.0,190.0
2024-11-22,648,159,167,128.0,60.0,130.0,183.0,180.0,170.0
2024-11-23,5,141,156,100.0,28.0,63.0,76.0,250.0,220.0
2024-11-24,0,113,172,67.0,22.0,63.0,85.0,210.0,210.0
2024-11-25,81,131,139,111.0,28.0,72.0,98.0,140.0,150.0
2024-11-26,28,129,144,106.0,20.0,58.0,67.0,360.0,360.0
2024-11-27,0,124,161,89.0,19.0,67.0,76.0,80.0,70.0
2024-11-28,0,109,161,61.0,20.0,54.0,67.0,150.0,150.0
2024-11-29,0,108,150,50.0,16.0,58.0,67.0,60.0,60.0
2024-11-30,0,111,161,61.0,22.0,67.0,81.0,60.0,60.0
2024-12-01,0,158,178,106.0,11.0,31.0,40.0,130.0,160.0
2024-12-02,0,137,178,94.0,19.0,63.0,76.0,290.0,290.0
2024-12-03,0,129,194,83.0,15.0,67.0,85.0,280.0,280.0
2024-12-04,0,131,167,83.0,22.0,72.0,85.0,280.0,300.0
2024-12-05,0,128,172,100.0,17.0,89.0,107.0,290.0,290.0
2024-12-06,0,128,194,89.0,11.0,67.0,81.0,300.0,310.0
2024-12-07,0,129,156,89.0,13.0,58.0,76.0,290.0,290.0
2024-12-08,0,131,189,94.0,12.0,54.0,63.0,290.0,290.0
2024-12-09,0,128,178,78.0,26.0,94.0,112.0,60.0,70.0
2024-12-10,0,125,144,78.0,22.0,72.0,85.0,50.0,120.0
2024-12-11,8,105,144,67.0,22.0,63.0,81.0,170.0,150.0
2024-12-12,196,129,156,106.0,57.0,98.0,121.0,280.0,300.0
2024-12-13,81,124,150,111.0,51.0,130.0,197.0,170.0,180.0
2024-12-14,404,133,144,94.0,77.0,268.0,371.0,190.0,190.0
2024-12-15,0,99,122,61.0,13.0,54.0,58.0,120.0,130.0
2024-12-16,71,105,144,72.0,21.0,94.0,116.0,200.0,180.0
2024-12-17,0,116,133,94.0,14.0,45.0,58.0,10.0,350.0
2024-12-18,0,111,139,78.0,17.0,54.0,63.0,20.0,30.0
2024-12-19,0,111,144,72.0,33.0,72.0,85.0,70.0,80.0
2024-12-20,0,102,133,72.0,26.0,58.0,67.0,80.0,80.0
2024-12-21,28,126,150,100.0,26.0,76.0,107.0,150.0,160.0
2024-12-22,46,128,150,122.0,21.0,58.0,67.0,80.0,80.0
2024-12-23,5,137,178,128.0,22.0,81.0,103.0,180.0,200.0
2024-12-24,112,142,183,100.0,55.0,143.0,188.0,290.0,290.0
2024-12-25,0,106,128,72.0,20.0,54.0,67.0,280.0,280.0
2024-12-26,69,124,167,106.0,42.0,76.0,94.0,120.0,130.0
2024-12-27,53,153,167,128.0,53.0,130.0,192.0,270.0,250.0
2024-12-28,3,148,183,133.0,30.0,54.0,89.0,220.0,160.0
2024-12-29,71,157,167,111.0,61.0,130.0,170.0,210.0,210.0
2024-12-30,0,114,150,78.0,26.0,76.0,89.0,280.0,270.0
2024-12-31,0,102,144,61.0,19.0,63.0,76.0,280.0,290.0
